ngram,noun,adjective,year,count
wellbeing_noun=>dependent_adj,wellbeing,dependent,2010,9
wellbeing_noun=>dependent_adj,wellbeing,dependent,2011,6
wellbeing_noun=>dependent_adj,wellbeing,dependent,2012,4
wellbeing_noun=>dependent_adj,wellbeing,dependent,2013,6
wellbeing_noun=>dependent_adj,wellbeing,dependent,2014,4
wellbeing_noun=>dependent_adj,wellbeing,dependent,2015,5
wellbeing_noun=>dependent_adj,wellbeing,dependent,2016,4
wellbeing_noun=>dependent_adj,wellbeing,dependent,2017,6
wellbeing_noun=>dependent_adj,wellbeing,dependent,2018,10
wellbeing_noun=>dependent_adj,wellbeing,dependent,2019,3
wellbeing_noun=>fetal_adj,wellbeing,fetal,1977,1
wellbeing_noun=>fetal_adj,wellbeing,fetal,1979,5
wellbeing_noun=>fetal_adj,wellbeing,fetal,1981,1
wellbeing_noun=>fetal_adj,wellbeing,fetal,1983,5
wellbeing_noun=>fetal_adj,wellbeing,fetal,1984,4
wellbeing_noun=>fetal_adj,wellbeing,fetal,1985,3
wellbeing_noun=>fetal_adj,wellbeing,fetal,1986,2
wellbeing_noun=>fetal_adj,wellbeing,fetal,1987,2
wellbeing_noun=>fetal_adj,wellbeing,fetal,1988,2
wellbeing_noun=>fetal_adj,wellbeing,fetal,1989,5
wellbeing_noun=>fetal_adj,wellbeing,fetal,1990,1
wellbeing_noun=>fetal_adj,wellbeing,fetal,1993,4
wellbeing_noun=>fetal_adj,wellbeing,fetal,1994,2
wellbeing_noun=>fetal_adj,wellbeing,fetal,1996,3
wellbeing_noun=>fetal_adj,wellbeing,fetal,1997,1
wellbeing_noun=>fetal_adj,wellbeing,fetal,1999,10
wellbeing_noun=>fetal_adj,wellbeing,fetal,2000,1
wellbeing_noun=>fetal_adj,wellbeing,fetal,2001,4
wellbeing_noun=>fetal_adj,wellbeing,fetal,2002,2
wellbeing_noun=>fetal_adj,wellbeing,fetal,2003,3
wellbeing_noun=>fetal_adj,wellbeing,fetal,2004,5
wellbeing_noun=>fetal_adj,wellbeing,fetal,2005,3
wellbeing_noun=>fetal_adj,wellbeing,fetal,2006,9
wellbeing_noun=>fetal_adj,wellbeing,fetal,2007,8
wellbeing_noun=>fetal_adj,wellbeing,fetal,2008,6
wellbeing_noun=>fetal_adj,wellbeing,fetal,2009,5
wellbeing_noun=>fetal_adj,wellbeing,fetal,2010,11
wellbeing_noun=>fetal_adj,wellbeing,fetal,2011,19
wellbeing_noun=>fetal_adj,wellbeing,fetal,2012,12
wellbeing_noun=>fetal_adj,wellbeing,fetal,2013,7
wellbeing_noun=>fetal_adj,wellbeing,fetal,2014,9
wellbeing_noun=>fetal_adj,wellbeing,fetal,2015,14
wellbeing_noun=>fetal_adj,wellbeing,fetal,2016,22
wellbeing_noun=>fetal_adj,wellbeing,fetal,2017,9
wellbeing_noun=>fetal_adj,wellbeing,fetal,2018,10
wellbeing_noun=>fetal_adj,wellbeing,fetal,2019,9
wellbeing_noun=>maximal_adj,wellbeing,maximal,1927,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1934,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1944,2
wellbeing_noun=>maximal_adj,wellbeing,maximal,1945,2
wellbeing_noun=>maximal_adj,wellbeing,maximal,1954,2
wellbeing_noun=>maximal_adj,wellbeing,maximal,1961,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1969,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1971,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1978,2
wellbeing_noun=>maximal_adj,wellbeing,maximal,1980,2
wellbeing_noun=>maximal_adj,wellbeing,maximal,1981,3
wellbeing_noun=>maximal_adj,wellbeing,maximal,1982,3
wellbeing_noun=>maximal_adj,wellbeing,maximal,1983,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1989,3
wellbeing_noun=>maximal_adj,wellbeing,maximal,1990,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1991,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,1995,6
wellbeing_noun=>maximal_adj,wellbeing,maximal,1999,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,2000,3
wellbeing_noun=>maximal_adj,wellbeing,maximal,2001,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,2002,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,2004,1
wellbeing_noun=>maximal_adj,wellbeing,maximal,2007,3
wellbeing_noun=>maximal_adj,wellbeing,maximal,2008,3
wellbeing_noun=>maximal_adj,wellbeing,maximal,2009,2
wellbeing_noun=>maximal_adj,wellbeing,maximal,2013,5
wellbeing_noun=>maximal_adj,wellbeing,maximal,2014,2
wellbeing_noun=>maximal_adj,wellbeing,maximal,2017,3
wellbeing_noun=>maximal_adj,wellbeing,maximal,2019,2
wellbeing_noun=>range_adj,wellbeing,range,1916,1
wellbeing_noun=>range_adj,wellbeing,range,1948,2
wellbeing_noun=>range_adj,wellbeing,range,1950,3
wellbeing_noun=>range_adj,wellbeing,range,1951,7
wellbeing_noun=>range_adj,wellbeing,range,1955,2
wellbeing_noun=>range_adj,wellbeing,range,1958,4
wellbeing_noun=>range_adj,wellbeing,range,1959,5
wellbeing_noun=>range_adj,wellbeing,range,1963,4
wellbeing_noun=>range_adj,wellbeing,range,1964,4
wellbeing_noun=>range_adj,wellbeing,range,1966,1
wellbeing_noun=>range_adj,wellbeing,range,1967,4
wellbeing_noun=>range_adj,wellbeing,range,1968,1
wellbeing_noun=>range_adj,wellbeing,range,1969,2
wellbeing_noun=>range_adj,wellbeing,range,1970,2
wellbeing_noun=>range_adj,wellbeing,range,1971,8
wellbeing_noun=>range_adj,wellbeing,range,1972,1
wellbeing_noun=>range_adj,wellbeing,range,1973,1
wellbeing_noun=>range_adj,wellbeing,range,1974,12
wellbeing_noun=>range_adj,wellbeing,range,1975,1
wellbeing_noun=>range_adj,wellbeing,range,1978,1
wellbeing_noun=>range_adj,wellbeing,range,1979,1
wellbeing_noun=>range_adj,wellbeing,range,1980,2
wellbeing_noun=>range_adj,wellbeing,range,1981,5
wellbeing_noun=>range_adj,wellbeing,range,1982,13
wellbeing_noun=>range_adj,wellbeing,range,1983,3
wellbeing_noun=>range_adj,wellbeing,range,1984,1
wellbeing_noun=>range_adj,wellbeing,range,1986,2
wellbeing_noun=>range_adj,wellbeing,range,1987,1
wellbeing_noun=>range_adj,wellbeing,range,1988,1
wellbeing_noun=>range_adj,wellbeing,range,1990,5
wellbeing_noun=>range_adj,wellbeing,range,1992,1
wellbeing_noun=>range_adj,wellbeing,range,1993,1
wellbeing_noun=>range_adj,wellbeing,range,1995,1
wellbeing_noun=>range_adj,wellbeing,range,1997,1
wellbeing_noun=>range_adj,wellbeing,range,1999,2
wellbeing_noun=>range_adj,wellbeing,range,2002,3
wellbeing_noun=>range_adj,wellbeing,range,2010,1
wellbeing_noun=>range_adj,wellbeing,range,2012,1
wellbeing_noun=>range_adj,wellbeing,range,2015,1
wellbeing_noun=>range_adj,wellbeing,range,2016,2
wellbeing_noun=>range_adj,wellbeing,range,2017,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1949,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1953,3
wellbeing_noun=>abundant_adj,wellbeing,abundant,1956,2
wellbeing_noun=>abundant_adj,wellbeing,abundant,1961,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1968,6
wellbeing_noun=>abundant_adj,wellbeing,abundant,1969,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1970,3
wellbeing_noun=>abundant_adj,wellbeing,abundant,1972,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1974,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1975,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1977,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1980,2
wellbeing_noun=>abundant_adj,wellbeing,abundant,1981,3
wellbeing_noun=>abundant_adj,wellbeing,abundant,1982,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1983,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1984,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1985,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1987,4
wellbeing_noun=>abundant_adj,wellbeing,abundant,1988,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1989,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1993,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1994,2
wellbeing_noun=>abundant_adj,wellbeing,abundant,1997,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,1998,2
wellbeing_noun=>abundant_adj,wellbeing,abundant,2001,3
wellbeing_noun=>abundant_adj,wellbeing,abundant,2002,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,2004,5
wellbeing_noun=>abundant_adj,wellbeing,abundant,2007,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,2008,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,2010,1
wellbeing_noun=>abundant_adj,wellbeing,abundant,2011,4
wellbeing_noun=>abundant_adj,wellbeing,abundant,2012,3
wellbeing_noun=>abundant_adj,wellbeing,abundant,2015,2
wellbeing_noun=>abundant_adj,wellbeing,abundant,2017,4
wellbeing_noun=>abundant_adj,wellbeing,abundant,2018,1
wellbeing_noun=>urban_adj,wellbeing,urban,1899,1
wellbeing_noun=>urban_adj,wellbeing,urban,1914,5
wellbeing_noun=>urban_adj,wellbeing,urban,1925,1
wellbeing_noun=>urban_adj,wellbeing,urban,1926,1
wellbeing_noun=>urban_adj,wellbeing,urban,1927,3
wellbeing_noun=>urban_adj,wellbeing,urban,1937,3
wellbeing_noun=>urban_adj,wellbeing,urban,1965,2
wellbeing_noun=>urban_adj,wellbeing,urban,1969,2
wellbeing_noun=>urban_adj,wellbeing,urban,1970,8
wellbeing_noun=>urban_adj,wellbeing,urban,1972,3
wellbeing_noun=>urban_adj,wellbeing,urban,1973,2
wellbeing_noun=>urban_adj,wellbeing,urban,1974,5
wellbeing_noun=>urban_adj,wellbeing,urban,1975,7
wellbeing_noun=>urban_adj,wellbeing,urban,1979,1
wellbeing_noun=>urban_adj,wellbeing,urban,1982,2
wellbeing_noun=>urban_adj,wellbeing,urban,1983,1
wellbeing_noun=>urban_adj,wellbeing,urban,1986,5
wellbeing_noun=>urban_adj,wellbeing,urban,1988,1
wellbeing_noun=>urban_adj,wellbeing,urban,1989,2
wellbeing_noun=>urban_adj,wellbeing,urban,1991,2
wellbeing_noun=>urban_adj,wellbeing,urban,1992,1
wellbeing_noun=>urban_adj,wellbeing,urban,1993,1
wellbeing_noun=>urban_adj,wellbeing,urban,1995,1
wellbeing_noun=>urban_adj,wellbeing,urban,1996,3
wellbeing_noun=>urban_adj,wellbeing,urban,1997,9
wellbeing_noun=>urban_adj,wellbeing,urban,1998,4
wellbeing_noun=>urban_adj,wellbeing,urban,1999,2
wellbeing_noun=>urban_adj,wellbeing,urban,2000,3
wellbeing_noun=>urban_adj,wellbeing,urban,2001,2
wellbeing_noun=>urban_adj,wellbeing,urban,2002,2
wellbeing_noun=>urban_adj,wellbeing,urban,2003,3
wellbeing_noun=>urban_adj,wellbeing,urban,2004,1
wellbeing_noun=>urban_adj,wellbeing,urban,2005,3
wellbeing_noun=>urban_adj,wellbeing,urban,2006,3
wellbeing_noun=>urban_adj,wellbeing,urban,2007,4
wellbeing_noun=>urban_adj,wellbeing,urban,2008,5
wellbeing_noun=>urban_adj,wellbeing,urban,2009,2
wellbeing_noun=>urban_adj,wellbeing,urban,2010,5
wellbeing_noun=>urban_adj,wellbeing,urban,2011,6
wellbeing_noun=>urban_adj,wellbeing,urban,2012,13
wellbeing_noun=>urban_adj,wellbeing,urban,2013,6
wellbeing_noun=>urban_adj,wellbeing,urban,2014,7
wellbeing_noun=>urban_adj,wellbeing,urban,2015,17
wellbeing_noun=>urban_adj,wellbeing,urban,2016,14
wellbeing_noun=>urban_adj,wellbeing,urban,2017,40
wellbeing_noun=>urban_adj,wellbeing,urban,2018,5
wellbeing_noun=>urban_adj,wellbeing,urban,2019,31
wellbeing_noun=>intense_adj,wellbeing,intense,1896,6
wellbeing_noun=>intense_adj,wellbeing,intense,1898,2
wellbeing_noun=>intense_adj,wellbeing,intense,1902,1
wellbeing_noun=>intense_adj,wellbeing,intense,1903,1
wellbeing_noun=>intense_adj,wellbeing,intense,1904,1
wellbeing_noun=>intense_adj,wellbeing,intense,1907,2
wellbeing_noun=>intense_adj,wellbeing,intense,1909,5
wellbeing_noun=>intense_adj,wellbeing,intense,1950,3
wellbeing_noun=>intense_adj,wellbeing,intense,1951,2
wellbeing_noun=>intense_adj,wellbeing,intense,1952,1
wellbeing_noun=>intense_adj,wellbeing,intense,1953,1
wellbeing_noun=>intense_adj,wellbeing,intense,1957,1
wellbeing_noun=>intense_adj,wellbeing,intense,1960,1
wellbeing_noun=>intense_adj,wellbeing,intense,1962,2
wellbeing_noun=>intense_adj,wellbeing,intense,1963,1
wellbeing_noun=>intense_adj,wellbeing,intense,1968,2
wellbeing_noun=>intense_adj,wellbeing,intense,1970,3
wellbeing_noun=>intense_adj,wellbeing,intense,1974,1
wellbeing_noun=>intense_adj,wellbeing,intense,1976,2
wellbeing_noun=>intense_adj,wellbeing,intense,1987,3
wellbeing_noun=>intense_adj,wellbeing,intense,1988,3
wellbeing_noun=>intense_adj,wellbeing,intense,1989,9
wellbeing_noun=>intense_adj,wellbeing,intense,1990,3
wellbeing_noun=>intense_adj,wellbeing,intense,1991,3
wellbeing_noun=>intense_adj,wellbeing,intense,1995,3
wellbeing_noun=>intense_adj,wellbeing,intense,2000,1
wellbeing_noun=>intense_adj,wellbeing,intense,2001,2
wellbeing_noun=>intense_adj,wellbeing,intense,2002,2
wellbeing_noun=>intense_adj,wellbeing,intense,2003,3
wellbeing_noun=>intense_adj,wellbeing,intense,2004,1
wellbeing_noun=>intense_adj,wellbeing,intense,2005,2
wellbeing_noun=>intense_adj,wellbeing,intense,2007,8
wellbeing_noun=>intense_adj,wellbeing,intense,2008,7
wellbeing_noun=>intense_adj,wellbeing,intense,2009,4
wellbeing_noun=>intense_adj,wellbeing,intense,2010,6
wellbeing_noun=>intense_adj,wellbeing,intense,2011,5
wellbeing_noun=>intense_adj,wellbeing,intense,2012,9
wellbeing_noun=>intense_adj,wellbeing,intense,2013,5
wellbeing_noun=>intense_adj,wellbeing,intense,2014,4
wellbeing_noun=>intense_adj,wellbeing,intense,2015,1
wellbeing_noun=>intense_adj,wellbeing,intense,2016,3
wellbeing_noun=>intense_adj,wellbeing,intense,2017,1
wellbeing_noun=>intense_adj,wellbeing,intense,2018,3
wellbeing_noun=>intense_adj,wellbeing,intense,2019,4
wellbeing_noun=>existential_adj,wellbeing,existential,1999,3
wellbeing_noun=>existential_adj,wellbeing,existential,2000,2
wellbeing_noun=>existential_adj,wellbeing,existential,2001,1
wellbeing_noun=>existential_adj,wellbeing,existential,2002,1
wellbeing_noun=>existential_adj,wellbeing,existential,2003,2
wellbeing_noun=>existential_adj,wellbeing,existential,2004,3
wellbeing_noun=>existential_adj,wellbeing,existential,2005,2
wellbeing_noun=>existential_adj,wellbeing,existential,2006,1
wellbeing_noun=>existential_adj,wellbeing,existential,2007,5
wellbeing_noun=>existential_adj,wellbeing,existential,2008,2
wellbeing_noun=>existential_adj,wellbeing,existential,2009,6
wellbeing_noun=>existential_adj,wellbeing,existential,2011,3
wellbeing_noun=>existential_adj,wellbeing,existential,2012,8
wellbeing_noun=>existential_adj,wellbeing,existential,2013,1
wellbeing_noun=>existential_adj,wellbeing,existential,2014,1
wellbeing_noun=>existential_adj,wellbeing,existential,2015,2
wellbeing_noun=>existential_adj,wellbeing,existential,2017,1
wellbeing_noun=>existential_adj,wellbeing,existential,2018,1
wellbeing_noun=>existential_adj,wellbeing,existential,2019,3
wellbeing_noun=>popular_adj,wellbeing,popular,1855,3
wellbeing_noun=>popular_adj,wellbeing,popular,1867,1
wellbeing_noun=>popular_adj,wellbeing,popular,1869,7
wellbeing_noun=>popular_adj,wellbeing,popular,1872,4
wellbeing_noun=>popular_adj,wellbeing,popular,1876,10
wellbeing_noun=>popular_adj,wellbeing,popular,1885,5
wellbeing_noun=>popular_adj,wellbeing,popular,1886,1
wellbeing_noun=>popular_adj,wellbeing,popular,1888,4
wellbeing_noun=>popular_adj,wellbeing,popular,1890,3
wellbeing_noun=>popular_adj,wellbeing,popular,1892,7
wellbeing_noun=>popular_adj,wellbeing,popular,1893,2
wellbeing_noun=>popular_adj,wellbeing,popular,1894,1
wellbeing_noun=>popular_adj,wellbeing,popular,1895,1
wellbeing_noun=>popular_adj,wellbeing,popular,1896,1
wellbeing_noun=>popular_adj,wellbeing,popular,1897,3
wellbeing_noun=>popular_adj,wellbeing,popular,1898,6
wellbeing_noun=>popular_adj,wellbeing,popular,1899,2
wellbeing_noun=>popular_adj,wellbeing,popular,1900,2
wellbeing_noun=>popular_adj,wellbeing,popular,1901,4
wellbeing_noun=>popular_adj,wellbeing,popular,1903,5
wellbeing_noun=>popular_adj,wellbeing,popular,1904,9
wellbeing_noun=>popular_adj,wellbeing,popular,1906,1
wellbeing_noun=>popular_adj,wellbeing,popular,1907,2
wellbeing_noun=>popular_adj,wellbeing,popular,1908,3
wellbeing_noun=>popular_adj,wellbeing,popular,1909,2
wellbeing_noun=>popular_adj,wellbeing,popular,1910,7
wellbeing_noun=>popular_adj,wellbeing,popular,1911,2
wellbeing_noun=>popular_adj,wellbeing,popular,1912,6
wellbeing_noun=>popular_adj,wellbeing,popular,1914,4
wellbeing_noun=>popular_adj,wellbeing,popular,1916,15
wellbeing_noun=>popular_adj,wellbeing,popular,1917,11
wellbeing_noun=>popular_adj,wellbeing,popular,1918,11
wellbeing_noun=>popular_adj,wellbeing,popular,1919,4
wellbeing_noun=>popular_adj,wellbeing,popular,1920,1
wellbeing_noun=>popular_adj,wellbeing,popular,1921,5
wellbeing_noun=>popular_adj,wellbeing,popular,1922,1
wellbeing_noun=>popular_adj,wellbeing,popular,1924,2
wellbeing_noun=>popular_adj,wellbeing,popular,1925,1
wellbeing_noun=>popular_adj,wellbeing,popular,1930,4
wellbeing_noun=>popular_adj,wellbeing,popular,1931,2
wellbeing_noun=>popular_adj,wellbeing,popular,1933,3
wellbeing_noun=>popular_adj,wellbeing,popular,1934,3
wellbeing_noun=>popular_adj,wellbeing,popular,1935,1
wellbeing_noun=>popular_adj,wellbeing,popular,1936,1
wellbeing_noun=>popular_adj,wellbeing,popular,1937,3
wellbeing_noun=>popular_adj,wellbeing,popular,1938,1
wellbeing_noun=>popular_adj,wellbeing,popular,1940,2
wellbeing_noun=>popular_adj,wellbeing,popular,1943,1
wellbeing_noun=>popular_adj,wellbeing,popular,1944,5
wellbeing_noun=>popular_adj,wellbeing,popular,1945,3
wellbeing_noun=>popular_adj,wellbeing,popular,1946,2
wellbeing_noun=>popular_adj,wellbeing,popular,1947,2
wellbeing_noun=>popular_adj,wellbeing,popular,1948,4
wellbeing_noun=>popular_adj,wellbeing,popular,1951,10
wellbeing_noun=>popular_adj,wellbeing,popular,1952,1
wellbeing_noun=>popular_adj,wellbeing,popular,1953,2
wellbeing_noun=>popular_adj,wellbeing,popular,1954,3
wellbeing_noun=>popular_adj,wellbeing,popular,1955,2
wellbeing_noun=>popular_adj,wellbeing,popular,1956,6
wellbeing_noun=>popular_adj,wellbeing,popular,1957,2
wellbeing_noun=>popular_adj,wellbeing,popular,1958,1
wellbeing_noun=>popular_adj,wellbeing,popular,1959,3
wellbeing_noun=>popular_adj,wellbeing,popular,1960,2
wellbeing_noun=>popular_adj,wellbeing,popular,1961,9
wellbeing_noun=>popular_adj,wellbeing,popular,1962,7
wellbeing_noun=>popular_adj,wellbeing,popular,1963,9
wellbeing_noun=>popular_adj,wellbeing,popular,1964,3
wellbeing_noun=>popular_adj,wellbeing,popular,1965,1
wellbeing_noun=>popular_adj,wellbeing,popular,1966,4
wellbeing_noun=>popular_adj,wellbeing,popular,1967,5
wellbeing_noun=>popular_adj,wellbeing,popular,1968,7
wellbeing_noun=>popular_adj,wellbeing,popular,1969,3
wellbeing_noun=>popular_adj,wellbeing,popular,1970,4
wellbeing_noun=>popular_adj,wellbeing,popular,1971,8
wellbeing_noun=>popular_adj,wellbeing,popular,1972,6
wellbeing_noun=>popular_adj,wellbeing,popular,1973,3
wellbeing_noun=>popular_adj,wellbeing,popular,1974,3
wellbeing_noun=>popular_adj,wellbeing,popular,1975,6
wellbeing_noun=>popular_adj,wellbeing,popular,1976,13
wellbeing_noun=>popular_adj,wellbeing,popular,1977,15
wellbeing_noun=>popular_adj,wellbeing,popular,1978,3
wellbeing_noun=>popular_adj,wellbeing,popular,1979,12
wellbeing_noun=>popular_adj,wellbeing,popular,1980,5
wellbeing_noun=>popular_adj,wellbeing,popular,1981,2
wellbeing_noun=>popular_adj,wellbeing,popular,1982,3
wellbeing_noun=>popular_adj,wellbeing,popular,1983,2
wellbeing_noun=>popular_adj,wellbeing,popular,1984,4
wellbeing_noun=>popular_adj,wellbeing,popular,1985,10
wellbeing_noun=>popular_adj,wellbeing,popular,1986,4
wellbeing_noun=>popular_adj,wellbeing,popular,1987,8
wellbeing_noun=>popular_adj,wellbeing,popular,1988,15
wellbeing_noun=>popular_adj,wellbeing,popular,1989,3
wellbeing_noun=>popular_adj,wellbeing,popular,1991,5
wellbeing_noun=>popular_adj,wellbeing,popular,1992,6
wellbeing_noun=>popular_adj,wellbeing,popular,1993,2
wellbeing_noun=>popular_adj,wellbeing,popular,1994,2
wellbeing_noun=>popular_adj,wellbeing,popular,1995,4
wellbeing_noun=>popular_adj,wellbeing,popular,1996,8
wellbeing_noun=>popular_adj,wellbeing,popular,1997,9
wellbeing_noun=>popular_adj,wellbeing,popular,1998,1
wellbeing_noun=>popular_adj,wellbeing,popular,1999,6
wellbeing_noun=>popular_adj,wellbeing,popular,2000,1
wellbeing_noun=>popular_adj,wellbeing,popular,2001,4
wellbeing_noun=>popular_adj,wellbeing,popular,2002,3
wellbeing_noun=>popular_adj,wellbeing,popular,2003,2
wellbeing_noun=>popular_adj,wellbeing,popular,2004,10
wellbeing_noun=>popular_adj,wellbeing,popular,2005,2
wellbeing_noun=>popular_adj,wellbeing,popular,2006,2
wellbeing_noun=>popular_adj,wellbeing,popular,2007,9
wellbeing_noun=>popular_adj,wellbeing,popular,2008,7
wellbeing_noun=>popular_adj,wellbeing,popular,2009,3
wellbeing_noun=>popular_adj,wellbeing,popular,2010,6
wellbeing_noun=>popular_adj,wellbeing,popular,2011,3
wellbeing_noun=>popular_adj,wellbeing,popular,2012,6
wellbeing_noun=>popular_adj,wellbeing,popular,2013,7
wellbeing_noun=>popular_adj,wellbeing,popular,2015,1
wellbeing_noun=>popular_adj,wellbeing,popular,2016,5
wellbeing_noun=>popular_adj,wellbeing,popular,2017,5
wellbeing_noun=>popular_adj,wellbeing,popular,2018,7
wellbeing_noun=>popular_adj,wellbeing,popular,2019,7
wellbeing_noun=>able_adj,wellbeing,able,1922,11
wellbeing_noun=>able_adj,wellbeing,able,1929,5
wellbeing_noun=>able_adj,wellbeing,able,1932,3
wellbeing_noun=>able_adj,wellbeing,able,1940,2
wellbeing_noun=>able_adj,wellbeing,able,1945,1
wellbeing_noun=>able_adj,wellbeing,able,1946,1
wellbeing_noun=>able_adj,wellbeing,able,1950,2
wellbeing_noun=>able_adj,wellbeing,able,1962,1
wellbeing_noun=>able_adj,wellbeing,able,1970,3
wellbeing_noun=>able_adj,wellbeing,able,1973,1
wellbeing_noun=>able_adj,wellbeing,able,1977,1
wellbeing_noun=>able_adj,wellbeing,able,1979,1
wellbeing_noun=>able_adj,wellbeing,able,1983,1
wellbeing_noun=>able_adj,wellbeing,able,1987,1
wellbeing_noun=>able_adj,wellbeing,able,1991,1
wellbeing_noun=>able_adj,wellbeing,able,2000,1
